distance_km,traffic,hour,weekday,type_route,weather,duration_minutes
639.18,LOW,7,3,URBAN,FOG,1597.95
1700.97,LOW,18,0,MIXED,RAIN,1676.67
2421.46,HIGH,15,3,MIXED,CLEAR,4842.92
2980.15,HIGH,2,1,HIGHWAY,CLEAR,2980.15
536.03,LOW,21,5,MIXED,CLEAR,459.45
98.56,HIGH,23,5,URBAN,CLEAR,591.36
1672.33,HIGH,9,4,HIGHWAY,CLEAR,1672.33
2002.77,LOW,6,4,URBAN,CLEAR,4005.54
40.14,LOW,14,2,HIGHWAY,RAIN,27.7
1149.38,MEDIUM,6,1,URBAN,CLEAR,3448.14
1696.97,HIGH,23,0,HIGHWAY,CLEAR,1696.97
2210.44,LOW,20,6,HIGHWAY,CLEAR,1326.26
1059.4,HIGH,17,5,MIXED,FOG,2648.5
2295.74,LOW,8,4,HIGHWAY,CLEAR,1377.44
1968.68,HIGH,10,3,URBAN,CLEAR,11812.08
1843.93,LOW,5,2,MIXED,SNOW,2370.77
1495.76,HIGH,21,5,HIGHWAY,SNOW,2243.64
2420.86,LOW,1,0,MIXED,SNOW,3112.53
1772.17,MEDIUM,21,2,HIGHWAY,FOG,1661.41
2911.3,HIGH,22,1,URBAN,FOG,21834.75
922.66,MEDIUM,19,6,HIGHWAY,CLEAR,691.99
1372.2,HIGH,9,0,URBAN,CLEAR,8233.2
1931.47,MEDIUM,7,0,URBAN,CLEAR,10549.93
1629.76,LOW,14,5,MIXED,SNOW,2095.41
1591.82,LOW,3,3,MIXED,CLEAR,1364.42
2211.04,MEDIUM,1,6,MIXED,CLEAR,2653.25
2867.21,MEDIUM,12,1,MIXED,RAIN,3956.75
418.8,MEDIUM,18,3,URBAN,FOG,1570.5
831.5,MEDIUM,9,5,HIGHWAY,RAIN,717.17
441.98,MEDIUM,11,3,MIXED,CLEAR,530.38
2453.56,MEDIUM,6,5,HIGHWAY,CLEAR,1840.17
1353.43,HIGH,7,5,URBAN,FOG,10150.73
2147.17,LOW,11,3,URBAN,CLEAR,4294.34
615.21,LOW,9,4,URBAN,CLEAR,1537.85
1846.71,HIGH,11,4,URBAN,RAIN,12742.3
2377.38,LOW,12,1,URBAN,CLEAR,4754.76
956.28,MEDIUM,5,2,URBAN,RAIN,3299.17
1072.76,LOW,19,6,URBAN,CLEAR,2145.52
609.31,HIGH,2,5,HIGHWAY,FOG,761.64
2504.96,HIGH,19,0,HIGHWAY,RAIN,2880.7
2402.01,MEDIUM,8,1,URBAN,SNOW,10809.05
2742.02,HIGH,18,0,HIGHWAY,SNOW,4113.03
2614.16,MEDIUM,21,5,MIXED,CLEAR,3136.99
21.49,MEDIUM,9,3,URBAN,RAIN,74.14
1525.4,HIGH,22,4,HIGHWAY,CLEAR,1525.4
2288.09,HIGH,20,3,URBAN,CLEAR,13728.54
2879.36,HIGH,0,2,URBAN,CLEAR,17276.16
726.42,LOW,1,4,MIXED,CLEAR,622.65
1179.48,MEDIUM,3,1,URBAN,CLEAR,3538.44
2248.84,LOW,13,3,HIGHWAY,CLEAR,1349.3
1648.02,LOW,16,5,URBAN,RAIN,3790.45
468.07,LOW,4,3,URBAN,SNOW,1404.21
2801.27,LOW,10,1,HIGHWAY,CLEAR,1680.76
298.96,LOW,21,6,MIXED,CLEAR,256.25
2531.69,LOW,18,4,MIXED,CLEAR,2170.02
2729.72,LOW,2,1,URBAN,CLEAR,5459.44
2827.23,LOW,23,2,URBAN,SNOW,8481.69
528.12,LOW,6,1,HIGHWAY,CLEAR,316.87
2710.98,MEDIUM,13,4,MIXED,RAIN,3741.15
2346.56,LOW,23,0,URBAN,CLEAR,4693.12
1602.75,HIGH,0,0,URBAN,FOG,12020.62
1200.84,LOW,16,0,URBAN,CLEAR,2401.68
2078.04,LOW,14,6,URBAN,CLEAR,4156.08
724.96,LOW,18,6,HIGHWAY,RAIN,500.22
1658.95,HIGH,10,5,HIGHWAY,CLEAR,1658.95
2511.14,LOW,8,5,URBAN,SNOW,7533.42
2153.28,LOW,22,1,URBAN,CLEAR,7716.72
1290.79,LOW,13,2,MIXED,CLEAR,1106.39
1410.72,LOW,21,2,URBAN,CLEAR,2821.44
1316.61,LOW,3,6,URBAN,CLEAR,2633.22
1922.09,LOW,10,3,HIGHWAY,SNOW,1729.88
2034.44,LOW,21,4,HIGHWAY,CLEAR,1220.66
2874.24,LOW,8,2,HIGHWAY,CLEAR,1724.54
555.9,MEDIUM,14,1,HIGHWAY,CLEAR,416.92
1272.61,MEDIUM,4,5,MIXED,SNOW,2290.7
545.8,HIGH,18,0,HIGHWAY,CLEAR,545.8
243.54,LOW,23,1,URBAN,CLEAR,487.08
2754.42,LOW,21,1,MIXED,SNOW,3541.4
494.01,HIGH,23,0,URBAN,RAIN,3408.67
1657.4,LOW,17,0,URBAN,CLEAR,3314.8
569.42,HIGH,3,6,URBAN,CLEAR,3416.52
1274.99,MEDIUM,10,6,HIGHWAY,CLEAR,956.24
1751.57,LOW,18,1,URBAN,CLEAR,3503.14
1812.4,HIGH,23,1,URBAN,CLEAR,10874.4
267.07,MEDIUM,22,5,MIXED,CLEAR,320.48
784.95,HIGH,17,2,URBAN,CLEAR,4709.7
2404.0,MEDIUM,3,0,URBAN,FOG,9015.0
666.69,LOW,22,4,MIXED,CLEAR,571.45
367.84,HIGH,8,0,URBAN,RAIN,2538.1
2800.6,HIGH,21,1,HIGHWAY,CLEAR,2800.6
1022.07,MEDIUM,20,6,URBAN,RAIN,3526.14
2252.86,LOW,19,2,URBAN,RAIN,5181.58
185.17,HIGH,10,0,URBAN,CLEAR,1111.02
2999.84,MEDIUM,14,6,HIGHWAY,CLEAR,2249.88
123.34,MEDIUM,23,2,HIGHWAY,CLEAR,92.5
279.75,LOW,2,1,MIXED,RAIN,275.75
2421.29,LOW,2,0,URBAN,RAIN,5568.97
2089.05,MEDIUM,21,4,HIGHWAY,SNOW,2350.18
91.83,LOW,10,3,URBAN,CLEAR,183.66
1225.17,MEDIUM,8,1,HIGHWAY,CLEAR,918.88
2119.08,LOW,22,6,MIXED,CLEAR,1816.35
164.18,MEDIUM,3,0,MIXED,CLEAR,197.02
659.19,HIGH,0,2,MIXED,CLEAR,1318.38
171.14,MEDIUM,11,1,URBAN,CLEAR,513.42
787.22,LOW,0,4,URBAN,CLEAR,1574.44
986.54,HIGH,6,4,HIGHWAY,RAIN,1134.52
1079.97,LOW,14,4,URBAN,CLEAR,2159.94
1422.99,LOW,1,2,URBAN,SNOW,4268.97
1300.62,LOW,23,3,URBAN,CLEAR,2601.24
2383.84,MEDIUM,6,6,MIXED,RAIN,5694.66
821.8,MEDIUM,22,2,HIGHWAY,CLEAR,616.35
2635.2,MEDIUM,11,4,MIXED,FOG,3952.8
542.01,HIGH,1,5,URBAN,CLEAR,3252.06
1804.21,HIGH,7,2,URBAN,CLEAR,10825.26
585.74,MEDIUM,15,6,URBAN,CLEAR,1757.22
532.82,LOW,7,4,HIGHWAY,CLEAR,319.69
213.4,LOW,17,2,MIXED,CLEAR,182.91
2295.41,MEDIUM,14,2,MIXED,CLEAR,2754.49
1060.1,LOW,17,2,URBAN,CLEAR,2120.2
2042.69,HIGH,18,5,URBAN,CLEAR,12256.14
2392.19,MEDIUM,13,0,URBAN,CLEAR,7176.57
332.47,LOW,9,3,MIXED,SNOW,563.99
2178.32,LOW,11,2,MIXED,CLEAR,1867.13
1482.57,LOW,21,2,URBAN,SNOW,4447.71
2439.71,MEDIUM,3,4,HIGHWAY,CLEAR,1829.78
316.73,LOW,16,4,HIGHWAY,CLEAR,190.04
2819.84,LOW,8,2,HIGHWAY,CLEAR,1691.9
2115.89,HIGH,6,1,URBAN,CLEAR,12695.34
202.02,MEDIUM,12,4,MIXED,CLEAR,242.42
599.09,LOW,4,5,HIGHWAY,RAIN,413.37
2842.77,LOW,0,2,URBAN,RAIN,6538.37
2165.71,MEDIUM,4,6,MIXED,CLEAR,2598.85
455.72,HIGH,15,1,URBAN,CLEAR,2734.32
1794.09,LOW,13,6,HIGHWAY,CLEAR,1076.45
949.19,LOW,15,5,URBAN,CLEAR,1898.38
2383.01,LOW,10,1,MIXED,CLEAR,2042.58
2315.35,HIGH,6,6,MIXED,CLEAR,4630.7
1854.24,LOW,12,1,URBAN,RAIN,4264.75
244.12,LOW,23,3,URBAN,RAIN,561.48
1838.68,MEDIUM,1,1,HIGHWAY,SNOW,2068.51
1485.71,MEDIUM,23,6,MIXED,RAIN,2732.51
2284.2,LOW,17,5,HIGHWAY,SNOW,2055.78
1193.32,HIGH,9,3,URBAN,CLEAR,7159.92
2685.44,LOW,19,1,URBAN,RAIN,6176.51
1180.6,LOW,11,5,URBAN,CLEAR,2361.2
1481.4,LOW,1,0,URBAN,CLEAR,2962.8
2878.07,LOW,17,2,MIXED,CLEAR,2466.92
2420.12,LOW,18,3,MIXED,CLEAR,2074.39
2815.38,LOW,23,2,URBAN,CLEAR,5630.76
2312.19,HIGH,3,1,MIXED,CLEAR,4624.38
782.03,MEDIUM,5,5,HIGHWAY,CLEAR,586.52
2320.48,LOW,10,5,URBAN,CLEAR,4640.96
522.96,LOW,12,5,HIGHWAY,CLEAR,313.78
425.64,MEDIUM,8,0,URBAN,RAIN,1468.46
514.78,LOW,11,1,HIGHWAY,RAIN,355.2
744.83,HIGH,3,1,URBAN,CLEAR,4468.98
2008.52,MEDIUM,0,6,HIGHWAY,CLEAR,1506.39
988.08,LOW,17,1,URBAN,CLEAR,1976.16
2926.77,MEDIUM,21,4,MIXED,CLEAR,3512.12
595.77,MEDIUM,7,4,HIGHWAY,RAIN,513.85
1686.5,LOW,9,2,MIXED,CLEAR,1445.57
1643.65,LOW,16,2,HIGHWAY,CLEAR,986.19
1504.75,LOW,20,4,MIXED,CLEAR,1289.79
409.26,LOW,18,0,HIGHWAY,CLEAR,245.56
44.55,LOW,20,3,URBAN,FOG,111.38
1634.75,HIGH,11,2,MIXED,RAIN,3759.92
496.67,MEDIUM,23,2,HIGHWAY,CLEAR,372.5
2291.61,MEDIUM,20,0,MIXED,CLEAR,2749.93
1352.7,LOW,6,1,URBAN,CLEAR,2705.4
827.08,LOW,0,1,URBAN,RAIN,1902.28
2924.3,LOW,0,6,URBAN,CLEAR,5848.6
92.17,HIGH,17,3,HIGHWAY,SNOW,138.25
2188.2,LOW,19,0,URBAN,SNOW,6564.6
2078.63,HIGH,22,6,MIXED,CLEAR,4157.26
2291.77,MEDIUM,18,0,HIGHWAY,RAIN,1976.65
159.13,LOW,7,3,MIXED,RAIN,156.86
2221.9,MEDIUM,7,3,HIGHWAY,RAIN,1916.39
1945.17,LOW,3,3,URBAN,SNOW,5835.51
919.01,LOW,22,4,HIGHWAY,SNOW,827.11
14.33,MEDIUM,19,0,MIXED,CLEAR,17.2
440.4,LOW,7,4,MIXED,SNOW,566.23
647.6,HIGH,11,1,MIXED,RAIN,1489.48
1405.05,MEDIUM,1,1,MIXED,SNOW,2529.09
993.87,LOW,19,5,MIXED,FOG,1064.86
1488.8,LOW,10,6,URBAN,SNOW,4466.4
2050.34,MEDIUM,19,1,URBAN,CLEAR,6151.02
2032.88,MEDIUM,17,1,URBAN,SNOW,9147.96
732.48,LOW,23,5,MIXED,CLEAR,627.84
408.66,LOW,3,6,URBAN,CLEAR,817.32
2351.56,MEDIUM,20,6,MIXED,RAIN,3245.15
126.71,LOW,12,1,URBAN,CLEAR,253.42
2032.36,LOW,7,2,HIGHWAY,SNOW,1829.12
643.48,LOW,10,3,HIGHWAY,RAIN,444.0
2959.29,MEDIUM,12,5,MIXED,CLEAR,3551.15
2551.91,LOW,7,1,MIXED,RAIN,2515.45
498.06,HIGH,3,3,URBAN,SNOW,4482.54
1244.38,HIGH,14,4,URBAN,RAIN,13355.39
1835.3,LOW,0,2,URBAN,CLEAR,3670.6
2102.6,LOW,22,6,URBAN,CLEAR,4205.2
710.35,LOW,4,1,URBAN,CLEAR,1420.7
603.83,LOW,16,3,HIGHWAY,CLEAR,362.3
2826.81,LOW,23,4,MIXED,RAIN,2786.43
2192.23,LOW,19,0,HIGHWAY,SNOW,1973.01
1655.54,MEDIUM,8,3,URBAN,CLEAR,4966.62
1212.86,LOW,13,4,URBAN,CLEAR,2425.72
412.66,LOW,18,2,HIGHWAY,RAIN,284.74
2527.42,MEDIUM,14,6,URBAN,CLEAR,7582.26
2458.82,LOW,13,3,HIGHWAY,CLEAR,1475.29
972.03,LOW,19,3,URBAN,CLEAR,1944.06
691.48,HIGH,15,4,URBAN,CLEAR,4148.88
1997.15,LOW,4,6,URBAN,CLEAR,3994.3
1.51,LOW,17,3,HIGHWAY,CLEAR,0.91
48.04,LOW,2,0,MIXED,CLEAR,41.18
1565.33,LOW,22,4,URBAN,CLEAR,3130.66
635.97,LOW,16,2,MIXED,CLEAR,545.12
1874.25,MEDIUM,0,0,MIXED,CLEAR,2249.1
1539.93,HIGH,16,5,HIGHWAY,SNOW,2309.89
1092.5,MEDIUM,21,2,MIXED,CLEAR,1311.0
1821.23,HIGH,15,2,MIXED,RAIN,4188.83
2733.49,MEDIUM,5,2,HIGHWAY,CLEAR,2050.12
2694.08,LOW,6,1,URBAN,CLEAR,5388.16
1473.63,LOW,11,3,MIXED,SNOW,1894.67
2364.19,LOW,17,1,HIGHWAY,SNOW,2127.77
522.49,LOW,17,5,MIXED,SNOW,671.77
2509.5,MEDIUM,20,6,MIXED,FOG,3764.25
66.27,LOW,1,6,HIGHWAY,CLEAR,39.76
1861.97,LOW,20,2,URBAN,CLEAR,3723.94
2956.82,HIGH,16,3,MIXED,RAIN,6800.69
1670.94,LOW,23,0,URBAN,CLEAR,3341.88
1704.38,MEDIUM,2,0,MIXED,SNOW,3067.88
2153.18,MEDIUM,19,6,MIXED,RAIN,2971.39
96.28,HIGH,2,6,MIXED,CLEAR,192.56
1083.95,LOW,4,4,HIGHWAY,CLEAR,996.53
133.05,HIGH,20,0,HIGHWAY,CLEAR,133.05
1792.12,HIGH,21,1,HIGHWAY,CLEAR,1792.12
2093.57,LOW,5,5,URBAN,RAIN,4815.21
38.06,MEDIUM,8,0,MIXED,RAIN,52.52
291.3,LOW,16,5,HIGHWAY,CLEAR,174.78
1922.25,MEDIUM,23,3,URBAN,SNOW,8650.12
1604.19,LOW,5,2,URBAN,SNOW,4812.57
2133.22,LOW,9,6,URBAN,CLEAR,4266.44
1527.52,LOW,3,4,URBAN,RAIN,3513.3
1677.47,LOW,11,4,URBAN,CLEAR,3354.94
1044.34,LOW,0,1,HIGHWAY,CLEAR,626.6
1523.93,MEDIUM,15,5,URBAN,CLEAR,4571.79
2832.17,LOW,9,1,MIXED,CLEAR,2427.57
1426.42,HIGH,14,3,HIGHWAY,CLEAR,1426.42
1228.29,LOW,9,5,URBAN,SNOW,3684.87
1569.69,HIGH,3,6,URBAN,RAIN,10830.86
2216.82,MEDIUM,0,2,HIGHWAY,RAIN,1912.01
606.44,LOW,6,0,MIXED,RAIN,597.78
115.06,MEDIUM,22,1,URBAN,CLEAR,345.18
2771.89,LOW,9,4,HIGHWAY,CLEAR,1663.13
2338.66,MEDIUM,1,5,MIXED,RAIN,3227.35
882.74,LOW,11,5,MIXED,CLEAR,756.63
1272.13,LOW,13,2,MIXED,RAIN,1253.96
1875.45,LOW,20,6,URBAN,CLEAR,3750.9
503.91,LOW,18,0,MIXED,SNOW,647.88
2304.27,LOW,8,6,URBAN,FOG,5760.68
1711.68,HIGH,7,0,URBAN,RAIN,11810.59
612.06,MEDIUM,12,4,URBAN,CLEAR,2679.38
2822.98,MEDIUM,9,3,URBAN,CLEAR,8468.94
940.59,LOW,14,6,URBAN,RAIN,2163.36
1148.7,MEDIUM,10,6,URBAN,CLEAR,3446.1
2818.89,HIGH,13,5,URBAN,SNOW,25370.01
285.92,LOW,3,4,URBAN,CLEAR,571.84
1.82,MEDIUM,4,1,URBAN,CLEAR,5.46
1210.35,HIGH,18,4,MIXED,CLEAR,2420.7
1121.85,LOW,4,4,MIXED,FOG,1201.98
272.68,HIGH,10,2,URBAN,CLEAR,1636.08
1051.54,MEDIUM,9,2,HIGHWAY,CLEAR,788.65
1974.92,MEDIUM,18,2,HIGHWAY,CLEAR,1481.19
2350.15,LOW,15,1,URBAN,CLEAR,4700.3
2614.42,HIGH,13,5,URBAN,CLEAR,15686.52
574.57,HIGH,3,1,URBAN,SNOW,5171.13
2359.88,HIGH,23,4,URBAN,CLEAR,14159.28
1296.57,LOW,2,6,MIXED,CLEAR,1111.35
723.75,MEDIUM,17,1,HIGHWAY,RAIN,624.23
2691.63,MEDIUM,18,2,HIGHWAY,CLEAR,2018.72
1080.65,MEDIUM,13,2,URBAN,CLEAR,3241.95
2414.56,LOW,20,2,URBAN,CLEAR,4829.12
1015.37,LOW,10,4,URBAN,CLEAR,2030.74
1837.18,MEDIUM,20,4,MIXED,CLEAR,2204.62
2549.81,HIGH,22,2,URBAN,CLEAR,15298.86
2438.52,HIGH,0,4,URBAN,CLEAR,14631.12
2096.36,LOW,14,2,HIGHWAY,RAIN,1446.49
1422.31,LOW,14,1,HIGHWAY,CLEAR,853.39
349.49,MEDIUM,13,1,HIGHWAY,CLEAR,262.12
732.13,LOW,14,6,HIGHWAY,FOG,549.1
678.51,LOW,7,1,URBAN,CLEAR,1357.02
293.94,LOW,12,0,URBAN,CLEAR,587.88
1409.46,MEDIUM,23,3,MIXED,RAIN,1945.05
2527.12,LOW,6,6,URBAN,CLEAR,5054.24
819.34,MEDIUM,2,2,URBAN,CLEAR,4818.61
831.15,LOW,4,0,URBAN,FOG,2077.88
2535.57,LOW,14,1,MIXED,RAIN,2499.35
2576.98,HIGH,16,1,MIXED,CLEAR,5153.96
1703.43,HIGH,22,6,MIXED,FOG,5428.74
749.32,LOW,8,4,HIGHWAY,CLEAR,449.59
2452.91,LOW,6,3,URBAN,FOG,6132.27
2485.38,LOW,12,3,URBAN,RAIN,5716.37
2136.77,MEDIUM,23,1,MIXED,CLEAR,2564.12
1752.28,LOW,2,6,URBAN,RAIN,4030.24
296.17,LOW,4,6,URBAN,CLEAR,592.34
176.63,MEDIUM,1,5,MIXED,CLEAR,211.96
2781.67,HIGH,2,2,MIXED,CLEAR,5563.34
2271.59,HIGH,21,1,URBAN,CLEAR,13629.54
919.78,HIGH,22,0,URBAN,FOG,6898.35
2835.3,LOW,2,2,MIXED,RAIN,2794.8
943.08,LOW,1,4,URBAN,SNOW,2829.24
2611.81,LOW,7,6,HIGHWAY,CLEAR,1567.09
1920.07,LOW,17,1,MIXED,SNOW,2468.66
2480.89,LOW,11,3,URBAN,FOG,6202.22
1116.96,LOW,16,2,URBAN,CLEAR,3220.41
1150.55,MEDIUM,1,4,URBAN,CLEAR,3451.65
2033.15,LOW,23,5,URBAN,CLEAR,4066.3
1040.22,MEDIUM,15,4,HIGHWAY,SNOW,1170.25
2034.49,MEDIUM,8,6,HIGHWAY,CLEAR,1525.87
2114.1,MEDIUM,3,4,MIXED,CLEAR,2536.92
476.29,LOW,14,2,MIXED,SNOW,612.37
2693.98,LOW,5,3,URBAN,CLEAR,5387.96
2213.96,LOW,11,6,HIGHWAY,FOG,1660.47
698.03,LOW,11,2,MIXED,CLEAR,598.31
2707.79,HIGH,6,6,MIXED,RAIN,6227.92
1224.84,HIGH,20,2,URBAN,CLEAR,7349.04
265.25,LOW,13,1,URBAN,FOG,663.12
1557.08,HIGH,18,0,HIGHWAY,CLEAR,1557.08
738.56,LOW,12,0,HIGHWAY,RAIN,509.61
1468.66,LOW,8,2,MIXED,CLEAR,1258.85
1031.15,LOW,19,6,MIXED,FOG,1104.8
691.39,LOW,21,3,URBAN,CLEAR,1382.78
1721.38,MEDIUM,16,1,MIXED,FOG,2582.07
2754.59,LOW,22,4,URBAN,CLEAR,5509.18
838.31,LOW,23,6,HIGHWAY,FOG,628.73
2041.75,MEDIUM,4,5,URBAN,CLEAR,6125.25
34.62,MEDIUM,21,4,URBAN,RAIN,119.44
1548.47,HIGH,14,4,MIXED,RAIN,3561.48
656.09,LOW,2,5,MIXED,CLEAR,562.36
2008.12,HIGH,22,6,URBAN,CLEAR,12048.72
2939.26,HIGH,1,5,URBAN,CLEAR,17635.56
2329.85,HIGH,13,4,HIGHWAY,CLEAR,2329.85
403.16,MEDIUM,5,2,HIGHWAY,CLEAR,302.37
308.38,HIGH,11,4,MIXED,CLEAR,616.76
2643.86,MEDIUM,9,2,MIXED,SNOW,4758.95
2968.54,HIGH,19,2,URBAN,RAIN,20482.93
116.28,HIGH,17,3,HIGHWAY,CLEAR,116.28
1777.01,LOW,5,6,HIGHWAY,CLEAR,1066.21
784.31,LOW,22,4,URBAN,FOG,1960.77
1941.49,LOW,6,3,URBAN,SNOW,5824.47
1268.75,LOW,22,4,URBAN,RAIN,2918.12
1198.11,MEDIUM,18,4,MIXED,CLEAR,1437.73
1274.8,HIGH,8,1,URBAN,CLEAR,7648.8
1599.26,MEDIUM,7,2,HIGHWAY,CLEAR,1199.44
2670.07,MEDIUM,0,2,HIGHWAY,SNOW,3003.83
1045.45,MEDIUM,6,2,MIXED,SNOW,1881.81
2423.01,HIGH,4,6,URBAN,CLEAR,14538.06
585.33,LOW,16,1,URBAN,CLEAR,1170.66
526.54,HIGH,3,6,HIGHWAY,CLEAR,526.54
2197.14,MEDIUM,8,1,URBAN,CLEAR,6591.42
987.3,MEDIUM,5,1,HIGHWAY,SNOW,1110.71
2448.03,LOW,12,6,URBAN,CLEAR,4896.06
1611.31,MEDIUM,8,3,URBAN,RAIN,5559.02
175.97,MEDIUM,20,5,URBAN,CLEAR,527.91
1852.42,HIGH,15,1,URBAN,CLEAR,11114.52
1451.55,LOW,12,6,HIGHWAY,CLEAR,870.93
1480.36,MEDIUM,8,0,HIGHWAY,RAIN,1276.81
5.94,LOW,12,0,URBAN,CLEAR,11.88
1746.42,HIGH,2,2,URBAN,CLEAR,10478.52
2762.11,LOW,21,1,URBAN,CLEAR,5524.22
1601.33,MEDIUM,10,6,HIGHWAY,RAIN,1381.15
1744.85,LOW,9,1,URBAN,CLEAR,3489.7
586.82,MEDIUM,21,3,MIXED,CLEAR,704.18
1947.71,LOW,2,6,MIXED,RAIN,1919.89
1636.3,HIGH,22,5,URBAN,RAIN,11290.47
2113.2,HIGH,5,1,MIXED,RAIN,4860.36
2690.95,MEDIUM,13,1,MIXED,FOG,4036.42
856.84,LOW,19,5,URBAN,CLEAR,1713.68
239.67,LOW,16,3,MIXED,CLEAR,205.43
2035.11,LOW,9,1,MIXED,RAIN,2006.04
1537.86,MEDIUM,11,1,MIXED,CLEAR,1845.43
2589.93,MEDIUM,19,4,MIXED,RAIN,3574.1
2970.06,LOW,9,1,URBAN,FOG,7425.15
1075.09,MEDIUM,19,2,MIXED,SNOW,1935.16
2012.68,LOW,18,1,MIXED,CLEAR,1725.15
2390.06,LOW,5,5,MIXED,SNOW,3072.93
50.41,MEDIUM,2,5,URBAN,CLEAR,151.23
2737.11,LOW,13,2,HIGHWAY,CLEAR,1642.27
1151.97,LOW,15,6,HIGHWAY,CLEAR,691.18
2351.21,MEDIUM,21,1,URBAN,SNOW,10580.44
2980.61,HIGH,15,2,MIXED,RAIN,6855.4
2338.57,HIGH,13,1,HIGHWAY,RAIN,2689.36
319.41,LOW,2,1,URBAN,FOG,798.53
157.77,LOW,21,6,HIGHWAY,RAIN,108.86
1599.63,LOW,7,2,MIXED,RAIN,1576.78
1183.69,LOW,4,5,URBAN,CLEAR,2367.38
2538.92,MEDIUM,0,2,URBAN,RAIN,8759.27
2136.51,LOW,14,2,URBAN,CLEAR,4273.02
2952.72,LOW,20,1,URBAN,RAIN,6791.26
2570.61,LOW,22,3,URBAN,CLEAR,5141.22
2281.1,MEDIUM,13,5,MIXED,CLEAR,2737.32
338.85,MEDIUM,17,4,URBAN,RAIN,1169.03
2202.28,LOW,21,2,URBAN,CLEAR,4404.56
785.83,LOW,4,6,URBAN,RAIN,1807.41
2309.19,MEDIUM,18,5,URBAN,CLEAR,6927.57
2460.08,HIGH,15,5,MIXED,RAIN,5658.18
2812.29,LOW,13,4,MIXED,FOG,3013.17
2611.4,HIGH,8,3,URBAN,CLEAR,15668.4
2286.46,HIGH,0,3,URBAN,SNOW,20578.14
1543.09,LOW,19,3,URBAN,RAIN,3549.11
1744.53,MEDIUM,5,0,URBAN,RAIN,6018.63
2056.64,MEDIUM,23,1,MIXED,RAIN,2838.16
256.78,LOW,9,0,HIGHWAY,RAIN,177.18
2158.21,LOW,6,0,URBAN,CLEAR,4316.42
929.69,LOW,16,1,MIXED,CLEAR,796.88
643.12,MEDIUM,4,1,HIGHWAY,CLEAR,482.34
499.66,MEDIUM,9,6,MIXED,CLEAR,599.59
2038.1,MEDIUM,4,5,MIXED,FOG,3057.15
224.98,MEDIUM,12,6,URBAN,RAIN,776.18
1568.74,LOW,19,6,URBAN,CLEAR,4321.4
2261.23,LOW,4,3,URBAN,CLEAR,4522.46
1633.47,MEDIUM,16,6,URBAN,CLEAR,4900.41
171.66,HIGH,4,1,URBAN,CLEAR,1029.96
967.0,MEDIUM,19,2,URBAN,RAIN,3336.15
2487.11,MEDIUM,21,3,URBAN,CLEAR,7461.33
1401.84,LOW,18,4,HIGHWAY,RAIN,967.27
1433.36,LOW,4,6,HIGHWAY,CLEAR,860.02
2642.93,HIGH,5,1,URBAN,RAIN,18236.22
1305.71,MEDIUM,18,0,HIGHWAY,RAIN,1126.17
320.68,LOW,23,4,URBAN,RAIN,737.56
1013.81,MEDIUM,8,0,URBAN,SNOW,7831.93
2507.38,LOW,18,6,URBAN,RAIN,5766.97
955.0,HIGH,8,1,HIGHWAY,CLEAR,955.0
248.65,MEDIUM,20,3,MIXED,CLEAR,298.38
1461.42,HIGH,6,0,MIXED,RAIN,3361.27
326.32,HIGH,8,3,URBAN,RAIN,2251.61
1578.35,LOW,10,5,URBAN,CLEAR,3156.7
2026.43,MEDIUM,19,5,MIXED,CLEAR,2431.72
84.27,LOW,15,5,MIXED,RAIN,83.07
827.22,HIGH,7,2,HIGHWAY,CLEAR,827.22
2878.56,LOW,3,4,URBAN,CLEAR,5757.12
2888.37,HIGH,17,0,HIGHWAY,CLEAR,2888.37
260.63,MEDIUM,16,4,MIXED,CLEAR,312.76
478.15,HIGH,18,0,MIXED,CLEAR,956.3
1098.12,LOW,17,3,MIXED,FOG,1176.56
843.21,MEDIUM,23,4,URBAN,CLEAR,2529.63
1540.38,MEDIUM,19,0,HIGHWAY,CLEAR,1155.29
1912.15,MEDIUM,23,0,HIGHWAY,FOG,1792.64
1937.8,HIGH,0,6,URBAN,CLEAR,11626.8
2951.31,LOW,17,2,URBAN,CLEAR,5902.62
1831.85,HIGH,21,6,MIXED,RAIN,4213.25
2787.92,MEDIUM,20,1,MIXED,CLEAR,3345.5
1434.54,HIGH,11,0,URBAN,CLEAR,8607.24
1292.51,LOW,23,1,HIGHWAY,CLEAR,775.51
2955.78,MEDIUM,10,6,MIXED,CLEAR,3546.94
121.63,LOW,18,1,MIXED,SNOW,156.38
277.05,LOW,3,4,HIGHWAY,CLEAR,166.23
347.52,HIGH,18,6,URBAN,CLEAR,2085.12
1792.66,LOW,12,1,HIGHWAY,CLEAR,1075.6
1305.48,MEDIUM,11,3,MIXED,RAIN,1801.56
2722.59,LOW,11,3,URBAN,SNOW,8167.77
2872.26,LOW,2,6,URBAN,RAIN,9289.84
2079.57,LOW,11,1,MIXED,SNOW,2673.73
2220.77,HIGH,9,0,MIXED,CLEAR,4441.54
428.83,HIGH,16,0,HIGHWAY,RAIN,493.15
2832.88,LOW,10,3,URBAN,SNOW,8498.64
2243.35,LOW,20,3,MIXED,CLEAR,1922.87
2798.97,HIGH,0,0,MIXED,CLEAR,5597.94
1909.83,MEDIUM,8,0,HIGHWAY,CLEAR,1432.37
883.46,MEDIUM,14,6,URBAN,SNOW,3975.57
